"LTER_site","local_site","logger","date","year","jday","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg","flag_airtemp_avg","rh_max","flag_rh_max","rh_min","flag_rh_min","rh_avg","flag_rh_avg","bp_max","flag_bp_max","bp_min","flag_bp_min","bp_avg","flag_bp_avg","ws_max","flag_ws_max","ws_min","flag_ws_min","ws_avg","flag_ws_avg","wd","flag_wd","solrad_avg","flag_solrad_avg","solrad_tot","flag_solrad_tot","soiltemp_5cm_avg","flag_soiltemp_5cm_avg","soilmoist_5cm_avg","flag_soilmoist_5cm_avg","airtemp_hmp1_max","flag_airtemp_hmp1_max","airtemp_hmp1_min","flag_airtemp_hmp1_min","airtemp_hmp1_avg","flag_airtemp_hmp1_avg","airtemp_hmp2_max","flag_airtemp_hmp2_max","airtemp_hmp2_min","flag_airtemp_hmp2_min","airtemp_hmp2_avg","flag_airtemp_hmp2_avg","airtemp_hmp3_max","flag_airtemp_hmp3_max","airtemp_hmp3_min","flag_airtemp_hmp3_min","airtemp_hmp3_avg","flag_airtemp_hmp3_avg","rh_hmp1_max","flag_rh_hmp1_max","rh_hmp1_min","flag_rh_hmp1_min","rh_hmp1_avg","flag_rh_hmp1_avg","rh_hmp2_max","flag_rh_hmp2_max","rh_hmp2_min","flag_rh_hmp2_min","rh_hmp2_avg","flag_rh_hmp2_avg","rh_hmp3_max","flag_rh_hmp3_max","rh_hmp3_min","flag_rh_hmp3_min","rh_hmp3_avg","flag_rh_hmp3_avg"
"NWT","d1","cr23x",2005-01-20,2005,20,4.335,"n",-4.382,"n",0.403,"n",72.3,"n",20.1,"n",38.83,"n",651,"n",645,"n",649,"n",24.7,"n",1.49,"n",11.83,"n",283.9,"n",NaN,"n",12.66,"n",-5.745,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-01-21,2005,21,0.353,"n",-7.19,"n",-4.235,"n",75.2,"n",33.94,"n",55.5,"n",646,"n",640,"n",643,"n",35.65,"n",0.764,"n",14.25,"n",275.1,"n",NaN,"n",10.81,"n",-5.613,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-01-22,2005,22,-1.468,"n",-6.566,"n",-3.821,"n",57.89,"n",29.53,"n",46.89,"n",648,"n",644,"n",646,"n",27.4,"n",0.412,"n",13.95,"n",286,"n",NaN,"n",12.89,"n",-5.85,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-01-23,2005,23,2.076,"n",-4.314,"n",-1.17,"n",43.99,"n",22.92,"n",31.01,"n",649,"n",647,"n",648,"n",25.46,"n",0.039,"n",10.95,"n",277.6,"n",NaN,"n",12.46,"n",-5.167,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-01-24,2005,24,4.866,"n",-4.832,"n",0.035,"n",47.28,"n",20.53,"n",31.61,"n",648,"n",643,"n",646,"n",14.29,"n",0.137,"n",4.297,"n",231,"n",NaN,"n",13.32,"n",-4.708,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-01-25,2005,25,-0.106,"n",-7.5,"n",-4.719,"n",62.98,"n",24.51,"n",42.95,"n",644,"n",642,"n",643,"n",16.78,"n",0.843,"n",7.43,"n",259.6,"n",NaN,"n",13.4,"n",-4.687,"n",0.07,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-01-26,2005,26,-2.064,"n",-7.7,"n",-5.543,"n",71.8,"n",29.48,"n",51.46,"n",643,"n",639,"n",642,"n",14.39,"n",0.059,"n",6.189,"n",235.2,"n",NaN,"n",9.79,"n",-5.15,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-01-27,2005,27,-3.29,"n",-8.6,"n",-6.48,"n",99.4,"n",68.14,"n",89.8,"n",639,"n",636,"n",637,"n",16.93,"n",0.196,"n",7.34,"n",257.8,"n",NaN,"n",8.19,"n",-5.274,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-01-28,2005,28,-6.013,"n",-11.49,"n",-8.72,"n",100,"n",81.5,"n",95.4,"n",641,"n",637,"n",639,"n",17.17,"n",0.353,"n",9.89,"n",273.4,"n",NaN,"n",10.38,"n",-5.718,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-01-29,2005,29,-7.12,"n",-12.44,"n",-10.44,"n",100,"n",80.5,"n",94.3,"n",641,"n",638,"n",639,"n",11.31,"n",0.039,"n",2.855,"n",151.9,"n",NaN,"n",6.205,"n",-6.144,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-01-30,2005,30,-3.024,"n",-13.12,"n",-10.2,"n",100,"n",95.5,"n",97.8,"n",640,"n",637,"n",638,"n",9.04,"n",0.039,"n",3.721,"n",111,"n",NaN,"n",9.85,"n",-5.793,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-01-31,2005,31,-5.32,"n",-16.5,"n",-12.99,"n",100,"n",88.9,"n",94.5,"n",642,"n",639,"n",640,"n",11.35,"n",0.039,"n",3.334,"n",291.9,"n",NaN,"n",8.77,"n",-5.731,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-01,2005,32,-7.41,"n",-18.05,"n",-14.87,"n",99,"n",33.27,"n",77.4,"n",643,"n",638,"n",640,"n",13.97,"n",0.039,"n",4.318,"n",273.9,"n",NaN,"n",14.31,"n",-6.062,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-02,2005,33,-5.288,"n",-16.64,"n",-10.03,"n",99.9,"n",14.43,"n",40.74,"n",646,"n",642,"n",644,"n",18.33,"n",0.412,"n",5.496,"n",356.3,"n",NaN,"n",14.71,"n",-6.126,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-03,2005,34,2.235,"n",-10.02,"n",-6.436,"n",99.9,"n",53.23,"n",85,"n",649,"n",646,"n",648,"n",17.39,"n",0.412,"n",4.969,"n",19.94,"n",NaN,"n",14.93,"n",-5.756,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-04,2005,35,0.571,"n",-10.27,"n",-5.341,"n",86.6,"n",31.78,"n",59.84,"n",648,"n",639,"n",644,"n",21.13,"n",0.078,"n",6.38,"n",250.6,"n",NaN,"n",15.09,"n",-5.863,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-05,2005,36,-6.903,"n",-11.19,"n",-9.66,"n",77.6,"n",45.25,"n",61.33,"n",639,"n",633,"n",636,"n",27.26,"n",0.059,"n",16.48,"n",262.3,"n",NaN,"n",11.14,"n",-6.794,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-06,2005,37,-5.282,"n",-12.34,"n",-9.66,"n",80,"n",31.28,"n",54.25,"n",636,"n",634,"n",635,"n",11.25,"n",0.059,"n",4.191,"n",241.1,"n",NaN,"n",11.85,"n",-7.1,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-07,2005,38,NaN,"m",-13.95,"n",-10.91,"n",97.5,"n",52.86,"n",80.3,"n",635,"n",632,"n",633,"n",17.8,"n",0.059,"n",7.45,"n",253.6,"n",NaN,"n",11.43,"n",-7.17,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-08,2005,39,-12.64,"n",-18.57,"n",-15.41,"n",95.2,"n",75.8,"n",88.4,"n",635,"n",632,"n",633,"n",30.99,"n",0.588,"n",13.7,"n",270.5,"n",NaN,"n",14.18,"n",-8.08,"n",0.066,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-09,2005,40,-9.01,"n",-19.31,"n",-15.65,"n",91.3,"n",8.92,"n",64.5,"n",644,"n",635,"n",639,"n",31.85,"n",2.136,"n",15.99,"n",278,"n",NaN,"n",15.24,"n",-9.53,"n",0.065,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-10,2005,41,-5.396,"n",-9.71,"n",-7.85,"n",30.58,"n",9.52,"n",18.33,"n",647,"n",643,"n",645,"n",23.03,"n",0.039,"n",10.66,"n",271.5,"n",NaN,"n",15.88,"n",-8.96,"n",0.065,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-11,2005,42,1.195,"n",-7.1,"n",-3.485,"n",86.1,"n",6.821,"n",27.17,"n",647,"n",640,"n",644,"n",14.78,"n",0.039,"n",4.338,"n",248.3,"n",NaN,"n",13.37,"n",-7.13,"n",0.067,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-12,2005,43,-2.401,"n",-8.07,"n",-5.092,"n",100,"n",82.8,"n",97.5,"n",640,"n",631,"n",635,"n",33.75,"n",3.822,"n",14.63,"n",269.3,"n",NaN,"n",8.91,"n",-5.661,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-13,2005,44,-7.8,"n",-12.05,"n",-9.97,"n",100,"n",65.57,"n",91.1,"n",640,"n",632,"n",637,"n",31.26,"n",5.331,"n",15.98,"n",263.6,"n",NaN,"n",11.94,"n",-6.602,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-14,2005,45,-6.304,"n",-9.22,"n",-8.26,"n",98.4,"n",61.47,"n",84.8,"n",640,"n",636,"n",637,"n",29.07,"n",0.353,"n",13.81,"n",266.2,"n",NaN,"n",12.05,"n",-6.855,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-15,2005,46,-7.93,"n",-15.75,"n",-11.35,"n",100,"n",78,"n",94.2,"n",640,"n",634,"n",637,"n",23.81,"n",0.078,"n",7.6,"n",260.3,"n",NaN,"n",6.89,"n",-6.828,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-16,2005,47,-10.14,"n",-17.3,"n",-12.82,"n",99.4,"n",20.18,"n",85.3,"n",641,"n",637,"n",638,"n",23.09,"n",0.157,"n",9.46,"n",281.1,"n",NaN,"n",8.79,"n",-7.41,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-17,2005,48,-6.951,"n",-14.59,"n",-9.99,"n",48.99,"n",8.34,"n",20.19,"n",643,"n",640,"n",642,"n",21.27,"n",0.568,"n",12.24,"n",272.2,"n",NaN,"n",17.37,"n",-8.29,"n",0.067,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-18,2005,49,-2.438,"n",-8.82,"n",-6.485,"n",100,"n",12.31,"n",48.76,"n",642,"n",636,"n",639,"n",26.15,"n",2.038,"n",12.09,"n",261.8,"n",NaN,"n",13.16,"n",-7.73,"n",0.067,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-19,2005,50,-4.99,"n",-10.7,"n",-7.66,"n",100,"n",58.98,"n",91.4,"n",637,"n",633,"n",635,"n",25.4,"n",0.039,"n",9.71,"n",269.1,"n",NaN,"n",10.25,"n",-6.672,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-20,2005,51,NaN,"m",-11.1,"n",-9.78,"n",98.3,"n",81.1,"n",94,"n",638,"n",NaN,"m",635,"n",28.6,"n",0.157,"n",9.78,"n",270.9,"n",NaN,"n",NaN,"n",-6.871,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-21,2005,52,-8.53,"n",-11.64,"n",-10.45,"n",97.7,"n",77,"n",90.2,"n",640,"n",636,"n",639,"n",32.12,"n",0.255,"n",12.09,"n",268.4,"n",NaN,"n",15.34,"n",-7.08,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-22,2005,53,-5.411,"n",-11.25,"n",-9.11,"n",99.7,"n",80.1,"n",96.2,"n",641,"n",639,"n",640,"n",19.23,"n",0.059,"n",6.832,"n",255.5,"n",NaN,"n",9.78,"n",-6.946,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-23,2005,54,-5.191,"n",-14.32,"n",-10.43,"n",100,"n",57.59,"n",93.3,"n",641,"n",639,"n",640,"n",15.84,"n",0.039,"n",2.77,"n",293.4,"n",NaN,"n",14.49,"n",-6.397,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-24,2005,55,-2.001,"n",-14.19,"n",-9.25,"n",94.4,"n",25.9,"n",61.1,"n",642,"n",640,"n",641,"n",8.08,"n",0.039,"n",2.313,"n",239.7,"n",NaN,"n",18.53,"n",-6.226,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-25,2005,56,NaN,"m",-12.29,"n",-9.97,"n",100,"n",56.24,"n",75.1,"n",641,"n",637,"n",639,"n",9.39,"n",0.039,"n",3.265,"n",145.3,"n",NaN,"n",18.51,"n",-6.692,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-26,2005,57,-7.48,"n",-13.74,"n",-11.15,"n",98,"n",69.88,"n",87.2,"n",637,"n",635,"n",636,"n",15.76,"n",0.137,"n",5.908,"n",287.4,"n",NaN,"n",14.89,"n",-7.13,"n",0.067,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-27,2005,58,-8.57,"n",-14.47,"n",-11.92,"n",97.5,"n",70.9,"n",87.1,"n",638,"n",636,"n",637,"n",27.68,"n",0.078,"n",7.51,"n",294.4,"n",NaN,"n",16.48,"n",-6.917,"n",0.067,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-02-28,2005,59,-8.38,"n",-14.27,"n",-11.81,"n",96.2,"n",61.18,"n",81,"n",638,"n",635,"n",637,"n",32.42,"n",1.568,"n",14.68,"n",277.4,"n",NaN,"n",20.14,"n",-7.46,"n",0.067,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-03-01,2005,60,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-03-02,2005,61,-8.38,"n",-14.67,"n",-12.02,"n",95.3,"n",49.13,"n",81.4,"n",640,"n",636,"n",638,"n",22.79,"n",1.137,"n",9.93,"n",276.8,"n",NaN,"n",20.17,"n",-7.79,"n",0.067,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-03-03,2005,62,-3.033,"n",-11.55,"n",-8.18,"n",81.9,"n",22.2,"n",42.61,"n",641,"n",639,"n",640,"n",13.8,"n",0.059,"n",4.622,"n",281.6,"n",NaN,"n",18.32,"n",-7.15,"n",0.067,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-03-04,2005,63,-3.724,"n",-10.22,"n",-7.75,"n",70.6,"n",47.05,"n",58.65,"n",644,"n",640,"n",642,"n",15.68,"n",0.059,"n",6.169,"n",242.5,"n",NaN,"n",15.54,"n",-6.713,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-03-05,2005,64,-0.013,"n",-8.9,"n",-5.77,"n",96,"n",39.12,"n",56.55,"n",645,"n",641,"n",643,"n",19.21,"n",0.216,"n",6.52,"n",243.5,"n",NaN,"n",18.51,"n",-5.825,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-03-06,2005,65,-4.495,"n",-10.63,"n",-7.99,"n",98.8,"n",36.71,"n",80.9,"n",642,"n",637,"n",639,"n",30.26,"n",2.254,"n",15.48,"n",273.5,"n",NaN,"n",20.5,"n",-5.766,"n",0.069,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-03-07,2005,66,-7.35,"n",-12.78,"n",-10.03,"n",100,"n",59.06,"n",89.3,"n",641,"n",637,"n",639,"n",29.58,"n",0.235,"n",14.83,"n",274.3,"n",NaN,"n",20.97,"n",-6.458,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-03-08,2005,67,-7.7,"n",-10.83,"n",-9.49,"n",100,"n",77.7,"n",95.7,"n",642,"n",637,"n",640,"n",32.61,"n",0.51,"n",13.99,"n",276.9,"n",NaN,"n",12.46,"n",-6.601,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2005-03-09,2005,68,-3.162,"n",-10.48,"n",-6.68,"n",100,"n",68.51,"n",90.4,"n",645,"n",641,"n",644,"n",29.48,"n",3.018,"n",17.22,"n",273.2,"n",NaN,"n",19.55,"n",-6.156,"n",0.068,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
