"LTER_site","local_site","logger","date","airtemp_max","airtemp_min","airtemp_avg","Year","Month","airtemp_max_interpolated","airtemp_min_interpolated","airtemp_avg_interpolated"
"NWT","d1","cr23x",2010-10-04,10.17,1.094,4.406,2010,10,10.17,1.094,4.406
"NWT","d1","cr23x",2010-10-05,10.49,1.505,4.874,2010,10,10.49,1.505,4.874
"NWT","d1","cr23x",2010-10-06,6.465,-0.227,2.621,2010,10,6.465,-0.227,2.621
"NWT","d1","cr23x",2010-10-07,12.03,-0.024,5.085,2010,10,12.03,-0.024,5.085
"NWT","d1","cr23x",2010-10-08,1.632,-6.238,-2.667,2010,10,1.632,-6.238,-2.667
"NWT","d1","cr23x",2010-10-09,-3.454,-6.798,-5.251,2010,10,-3.454,-6.798,-5.251
"NWT","d1","cr23x",2010-10-10,-0.408,-4.509,-2.912,2010,10,-0.408,-4.509,-2.912
"NWT","d1","cr23x",2010-10-11,1.737,-4.444,-1.506,2010,10,1.737,-4.444,-1.506
"NWT","d1","cr23x",2010-10-12,2.804,-3.827,-1.578,2010,10,2.804,-3.827,-1.578
"NWT","d1","cr23x",2010-10-13,1.475,-5.904,-1.622,2010,10,1.475,-5.904,-1.622
"NWT","d1","cr23x",2010-10-14,19.16,-1.326,1.735,2010,10,19.16,-1.326,1.735
"NWT","d1","cr23x",2010-10-15,5.319,-0.168,1.93,2010,10,5.319,-0.168,1.93
"NWT","d1","cr23x",2010-10-16,7.26,-1.659,2.096,2010,10,7.26,-1.659,2.096
"NWT","d1","cr23x",2010-10-17,5.119,-1.376,1.067,2010,10,5.119,-1.376,1.067
"NWT","d1","cr23x",2010-10-18,0.865,-4.458,-2.05,2010,10,0.865,-4.458,-2.05
"NWT","d1","cr23x",2010-10-19,1.124,-5.149,-2.143,2010,10,1.124,-5.149,-2.143
"NWT","d1","cr23x",2010-10-20,7.24,-1.664,1.438,2010,10,7.24,-1.664,1.438
"NWT","d1","cr23x",2010-10-21,6.155,-2.04,1.401,2010,10,6.155,-2.04,1.401
"NWT","d1","cr23x",2010-10-22,-0.904,-4.648,-2.568,2010,10,-0.904,-4.648,-2.568
"NWT","d1","cr23x",2010-10-23,-2.683,-5.736,-4.647,2010,10,-2.683,-5.736,-4.647
"NWT","d1","cr23x",2010-10-24,-1.087,-7.16,-4.183,2010,10,-1.087,-7.16,-4.183
"NWT","d1","cr23x",2010-10-25,-0.79,-14.09,-8.85,2010,10,-0.79,-14.09,-8.85
"NWT","d1","cr23x",2010-10-26,-13.6,-15.22,-14.37,2010,10,-13.6,-15.22,-14.37
"NWT","d1","cr23x",2010-10-27,-7.47,-15.32,-13.45,2010,10,-7.47,-15.32,-13.45
"NWT","d1","cr23x",2010-10-28,0.428,-8.1,-2.373,2010,10,0.428,-8.1,-2.373
"NWT","d1","cr23x",2010-10-29,2.234,-2.214,-0.055,2010,10,2.234,-2.214,-0.055
"NWT","d1","cr23x",2010-10-30,5.666,-4.962,-0.071,2010,10,5.666,-4.962,-0.071
"NWT","d1","cr23x",2010-10-31,-4.194,-8.52,-6.41,2010,10,-4.194,-8.52,-6.41
"NWT","d1","cr23x",2010-11-01,-0.992,-9.62,-6.156,2010,11,-0.992,-9.62,-6.156
"NWT","d1","cr23x",2010-11-02,3.816,-5.335,0.106,2010,11,3.816,-5.335,0.106
"NWT","d1","cr23x",2010-11-03,3.547,-3.686,-1.012,2010,11,3.547,-3.686,-1.012
"NWT","d1","cr23x",2010-11-04,1.425,-2.89,-0.705,2010,11,1.425,-2.89,-0.705
"NWT","d1","cr23x",2010-11-05,2.849,-1.75,0.151,2010,11,2.849,-1.75,0.151
"NWT","d1","cr23x",2010-11-06,8.61,-0.932,2.648,2010,11,8.61,-0.932,2.648
"NWT","d1","cr23x",2010-11-07,3.644,-5.178,-1.681,2010,11,3.644,-5.178,-1.681
"NWT","d1","cr23x",2010-11-08,6.302,-3.574,0.62,2010,11,6.302,-3.574,0.62
"NWT","d1","cr23x",2010-11-09,-2.132,-14.56,-9.04,2010,11,-2.132,-14.56,-9.04
"NWT","d1","cr23x",2010-11-10,-9.22,-15.98,-13.09,2010,11,-9.22,-15.98,-13.09
"NWT","d1","cr23x",2010-11-11,-0.618,-15.43,-11.86,2010,11,-0.618,-15.43,-11.86
"NWT","d1","cr23x",2010-11-12,-10.64,-16.75,-13.95,2010,11,-10.64,-16.75,-13.95
"NWT","d1","cr23x",2010-11-13,-12.97,-15.38,-14.4,2010,11,-12.97,-15.38,-14.4
"NWT","d1","cr23x",2010-11-14,-11.89,-16.98,-14.07,2010,11,-11.89,-16.98,-14.07
"NWT","d1","cr23x",2010-11-15,-9.14,-12.94,-11.68,2010,11,-9.14,-12.94,-11.68
"NWT","d1","cr23x",2010-11-16,-8.58,-13.86,-11.24,2010,11,-8.58,-13.86,-11.24
"NWT","d1","cr23x",2010-11-17,-0.855,-15.26,-12.65,2010,11,-0.855,-15.26,-12.65
"NWT","d1","cr23x",2010-11-18,-2.697,-9.7,-5.247,2010,11,-2.697,-9.7,-5.247
"NWT","d1","cr23x",2010-11-19,-1.218,-5.528,-3.762,2010,11,-1.218,-5.528,-3.762
"NWT","d1","cr23x",2010-11-20,-0.403,-8.26,-4.149,2010,11,-0.403,-8.26,-4.149
"NWT","d1","cr23x",2010-11-21,-5.592,-15.44,-9.04,2010,11,-5.592,-15.44,-9.04
"NWT","d1","cr23x",2010-11-22,-15.2,-18.22,-16.99,2010,11,-15.2,-18.22,-16.99
"NWT","d1","cr23x",2010-11-23,-5.739,-17.11,-11.97,2010,11,-5.739,-17.11,-11.97
"NWT","d1","cr23x",2010-11-24,-12.3,-26.73,-20.68,2010,11,-12.3,-26.73,-20.68
"NWT","d1","cr23x",2010-11-25,-12.73,-28.26,-22.17,2010,11,-12.73,-28.26,-22.17
"NWT","d1","cr23x",2010-11-26,-6.9,-15.67,-12.02,2010,11,-6.9,-15.67,-12.02
"NWT","d1","cr23x",2010-11-27,-4.061,-9.85,-6.811,2010,11,-4.061,-9.85,-6.811
"NWT","d1","cr23x",2010-11-28,-6.163,-16.75,-11.81,2010,11,-6.163,-16.75,-11.81
"NWT","d1","cr23x",2010-11-29,-16.25,-21.6,-18.96,2010,11,-16.25,-21.6,-18.96
"NWT","d1","cr23x",2010-11-30,-9.39,-23.53,-18.23,2010,11,-9.39,-23.53,-18.23
"NWT","d1","cr23x",2010-12-01,-7.51,-11.56,-9.16,2010,12,-7.51,-11.56,-9.16
"NWT","d1","cr23x",2010-12-02,-4.696,-9.08,-6.953,2010,12,-4.696,-9.08,-6.953
"NWT","d1","cr23x",2010-12-03,-4.927,-8.22,-6.393,2010,12,-4.927,-8.22,-6.393
"NWT","d1","cr23x",2010-12-04,-5.071,-7.52,-6.403,2010,12,-5.071,-7.52,-6.403
"NWT","d1","cr23x",2010-12-05,-5.922,-8.88,-7.65,2010,12,-5.922,-8.88,-7.65
"NWT","d1","cr23x",2010-12-06,-3.676,-10.52,-6.919,2010,12,-3.676,-10.52,-6.919
"NWT","d1","cr23x",2010-12-07,-6.69,-12.21,-10.44,2010,12,-6.69,-12.21,-10.44
"NWT","d1","cr23x",2010-12-08,-3.189,-9.07,-6.204,2010,12,-3.189,-9.07,-6.204
"NWT","d1","cr23x",2010-12-09,-7.52,-9.64,-8.71,2010,12,-7.52,-9.64,-8.71
"NWT","d1","cr23x",2010-12-10,-7.65,-14.49,-9.77,2010,12,-7.65,-14.49,-9.77
"NWT","d1","cr23x",2010-12-11,-14.29,-16.88,-15.72,2010,12,-14.29,-16.88,-15.72
"NWT","d1","cr23x",2010-12-12,-6.349,-14.85,-9.25,2010,12,-6.349,-14.85,-9.25
"NWT","d1","cr23x",2010-12-13,-3.767,-8.38,-5.643,2010,12,-3.767,-8.38,-5.643
"NWT","d1","cr23x",2010-12-14,-1.478,-7.02,-4.174,2010,12,-1.478,-7.02,-4.174
"NWT","d1","cr23x",2010-12-15,-5.559,-17.32,-9.9,2010,12,-5.559,-17.32,-9.9
"NWT","d1","cr23x",2010-12-16,-12.69,-18.13,-14.94,2010,12,-12.69,-18.13,-14.94
"NWT","d1","cr23x",2010-12-17,-12.57,-16.44,-14.39,2010,12,-12.57,-16.44,-14.39
"NWT","d1","cr23x",2010-12-18,-8.01,-14.02,-10.69,2010,12,-8.01,-14.02,-10.69
"NWT","d1","cr23x",2010-12-19,-4.33,-8.47,-6.335,2010,12,-4.33,-8.47,-6.335
"NWT","d1","cr23x",2010-12-20,-4.043,-6.13,-4.977,2010,12,-4.043,-6.13,-4.977
"NWT","d1","cr23x",2010-12-21,-4.767,-6.663,-5.83,2010,12,-4.767,-6.663,-5.83
"NWT","d1","cr23x",2010-12-22,-2.586,-7.59,-5.207,2010,12,-2.586,-7.59,-5.207
"NWT","d1","cr23x",2010-12-23,-4.335,-10.98,-6.572,2010,12,-4.335,-10.98,-6.572
"NWT","d1","cr23x",2010-12-24,-6.092,-12.33,-9.37,2010,12,-6.092,-12.33,-9.37
"NWT","d1","cr23x",2010-12-25,2.908,-10.23,-4.948,2010,12,2.908,-10.23,-4.948
"NWT","d1","cr23x",2010-12-26,-3.279,-11.11,-6.977,2010,12,-3.279,-11.11,-6.977
"NWT","d1","cr23x",2010-12-27,-9.7,-15.02,-12.57,2010,12,-9.7,-15.02,-12.57
"NWT","d1","cr23x",2010-12-28,-7.35,-13.52,-10.02,2010,12,-7.35,-13.52,-10.02
"NWT","d1","cr23x",2010-12-29,-7.47,-11.8,-9.77,2010,12,-7.47,-11.8,-9.77
"NWT","d1","cr23x",2010-12-30,-11.43,-22.11,-15.47,2010,12,-11.43,-22.11,-15.47
"NWT","d1","cr23x",2010-12-31,-21.07,-31.06,-27.69,2010,12,-21.07,-31.06,-27.69
"NWT","d1","cr23x",2011-01-01,-22.62,-30.65,-27.08,2011,1,-22.62,-30.65,-27.08
"NWT","d1","cr23x",2011-01-02,-14.35,-23.05,-16.86,2011,1,-14.35,-23.05,-16.86
"NWT","d1","cr23x",2011-01-03,-12.73,-15.84,-14.81,2011,1,-12.73,-15.84,-14.81
"NWT","d1","cr23x",2011-01-04,-13.29,-17.71,-15.66,2011,1,-13.29,-17.71,-15.66
"NWT","d1","cr23x",2011-01-05,-13.08,-17.61,-15.18,2011,1,-13.08,-17.61,-15.18
"NWT","d1","cr23x",2011-01-06,-5.514,-14.78,-10.33,2011,1,-5.514,-14.78,-10.33
"NWT","d1","cr23x",2011-01-07,-6.523,-10.54,-8.51,2011,1,-6.523,-10.54,-8.51
"NWT","d1","cr23x",2011-01-08,-4.927,-10.24,-7.82,2011,1,-4.927,-10.24,-7.82
"NWT","d1","cr23x",2011-01-09,-9.3,-21.14,-14.19,2011,1,-9.3,-21.14,-14.19
"NWT","d1","cr23x",2011-01-10,-20.91,-26.63,-24.62,2011,1,-20.91,-26.63,-24.62
"NWT","d1","cr23x",2011-01-11,-14.51,-26.42,-21.18,2011,1,-14.51,-26.42,-21.18
"NWT","d1","cr23x",2011-01-12,-10.15,-15.34,-12.99,2011,1,-10.15,-15.34,-12.99
"NWT","d1","cr23x",2011-01-13,-6.852,-11.66,-9.45,2011,1,-6.852,-11.66,-9.45
"NWT","d1","cr23x",2011-01-14,-7.18,-11.74,-10.25,2011,1,-7.18,-11.74,-10.25
"NWT","d1","cr23x",2011-01-15,-8.04,-11.96,-10.46,2011,1,-8.04,-11.96,-10.46
"NWT","d1","cr23x",2011-01-16,-5.886,-12.36,-9.2,2011,1,-5.886,-12.36,-9.2
"NWT","d1","cr23x",2011-01-17,5.019,-10.84,-7.96,2011,1,5.019,-10.84,-7.96
"NWT","d1","cr23x",2011-01-18,-10.5,-13.13,-11.82,2011,1,-10.5,-13.13,-11.82
"NWT","d1","cr23x",2011-01-19,-10.43,-18.78,-13.32,2011,1,-10.43,-18.78,-13.32
"NWT","d1","cr23x",2011-01-20,-13.45,-20.5,-16.89,2011,1,-13.45,-20.5,-16.89
"NWT","d1","cr23x",2011-01-21,-11.06,-15.75,-14.53,2011,1,-11.06,-15.75,-14.53
"NWT","d1","cr23x",2011-01-22,-11.59,-17.78,-14.34,2011,1,-11.59,-17.78,-14.34
"NWT","d1","cr23x",2011-01-23,-11.32,-18.61,-15.59,2011,1,-11.32,-18.61,-15.59
"NWT","d1","cr23x",2011-01-24,-13.81,-18.2,-16.34,2011,1,-13.81,-18.2,-16.34
"NWT","d1","cr23x",2011-01-25,1.11,-14.61,-11.61,2011,1,1.11,-14.61,-11.61
"NWT","d1","cr23x",2011-01-26,-10.36,-16.01,-13.15,2011,1,-10.36,-16.01,-13.15
"NWT","d1","cr23x",2011-01-27,-5.423,-12.36,-8.73,2011,1,-5.423,-12.36,-8.73
"NWT","d1","cr23x",2011-01-28,-0.721,-7.78,-3.911,2011,1,-0.721,-7.78,-3.911
"NWT","d1","cr23x",2011-01-29,-4.438,-9.02,-6.657,2011,1,-4.438,-9.02,-6.657
"NWT","d1","cr23x",2011-01-30,-3.703,-12.07,-8.15,2011,1,-3.703,-12.07,-8.15
"NWT","d1","cr23x",2011-01-31,-10.5,-21.84,-14.49,2011,1,-10.5,-21.84,-14.49
"NWT","d1","cr23x",2011-02-01,-21.61,-33.77,-28.11,2011,2,-21.61,-33.77,-28.11
"NWT","d1","cr23x",2011-02-02,-16.62,-32.99,-24.93,2011,2,-16.62,-32.99,-24.93
"NWT","d1","cr23x",2011-02-03,-10.3,-20,-13.64,2011,2,-10.3,-20,-13.64
"NWT","d1","cr23x",2011-02-04,-8.54,-12.55,-10.69,2011,2,-8.54,-12.55,-10.69
"NWT","d1","cr23x",2011-02-05,-11.03,-16.32,-13.07,2011,2,-11.03,-16.32,-13.07
"NWT","d1","cr23x",2011-02-06,-13.23,-21.48,-18.39,2011,2,-13.23,-21.48,-18.39
"NWT","d1","cr23x",2011-02-07,-11.19,-21.21,-15.01,2011,2,-11.19,-21.21,-15.01
"NWT","d1","cr23x",2011-02-08,-14.22,-28.6,-23.11,2011,2,-14.22,-28.6,-23.11
"NWT","d1","cr23x",2011-02-09,-19.73,-26.99,-23.36,2011,2,-19.73,-26.99,-23.36
"NWT","d1","cr23x",2011-02-10,-17.44,-24.36,-20.35,2011,2,-17.44,-24.36,-20.35
"NWT","d1","cr23x",2011-02-11,-11.42,-17.97,-14.96,2011,2,-11.42,-17.97,-14.96
"NWT","d1","cr23x",2011-02-12,-6.013,-13.99,-10.12,2011,2,-6.013,-13.99,-10.12
"NWT","d1","cr23x",2011-02-13,-3.856,-8.21,-5.831,2011,2,-3.856,-8.21,-5.831
"NWT","d1","cr23x",2011-02-14,-1.77,-7.89,-4.316,2011,2,-1.77,-7.89,-4.316
"NWT","d1","cr23x",2011-02-15,-1.233,-9.68,-5.501,2011,2,-1.233,-9.68,-5.501
"NWT","d1","cr23x",2011-02-16,-1.853,-7.22,-5.182,2011,2,-1.853,-7.22,-5.182
"NWT","d1","cr23x",2011-02-17,-6.562,-15.97,-12.87,2011,2,-6.562,-15.97,-12.87
"NWT","d1","cr23x",2011-02-18,-4.866,-13.12,-9.66,2011,2,-4.866,-13.12,-9.66
"NWT","d1","cr23x",2011-02-19,-0.649,-10.04,-5.18,2011,2,-0.649,-10.04,-5.18
"NWT","d1","cr23x",2011-02-20,-6.969,-16.92,-14.84,2011,2,-6.969,-16.92,-14.84
"NWT","d1","cr23x",2011-02-21,-14.44,-18.64,-16.16,2011,2,-14.44,-18.64,-16.16
"NWT","d1","cr23x",2011-02-22,-9.46,-16.38,-13.23,2011,2,-9.46,-16.38,-13.23
"NWT","d1","cr23x",2011-02-23,-5.748,-15.02,-12.24,2011,2,-5.748,-15.02,-12.24
"NWT","d1","cr23x",2011-02-24,-11.58,-14.16,-13.11,2011,2,-11.58,-14.16,-13.11
"NWT","d1","cr23x",2011-02-25,-10.83,-13.69,-12.12,2011,2,-10.83,-13.69,-12.12
"NWT","d1","cr23x",2011-02-26,-9.87,-12.04,-11.21,2011,2,-9.87,-12.04,-11.21
"NWT","d1","cr23x",2011-02-27,-9.35,-14.36,-11.89,2011,2,-9.35,-14.36,-11.89
"NWT","d1","cr23x",2011-02-28,-6.198,-15.09,-9.84,2011,2,-6.198,-15.09,-9.84
"NWT","d1","cr23x",2011-03-01,10.71,-9.44,-6.142,2011,3,10.71,-9.44,-6.142
"NWT","d1","cr23x",2011-03-02,-3.073,-8.15,-6.055,2011,3,-3.073,-8.15,-6.055
"NWT","d1","cr23x",2011-03-03,-6.234,-11.91,-8.17,2011,3,-6.234,-11.91,-8.17
"NWT","d1","cr23x",2011-03-04,-9.9,-16.53,-13.56,2011,3,-9.9,-16.53,-13.56
"NWT","d1","cr23x",2011-03-05,-10.01,-15.85,-12.42,2011,3,-10.01,-15.85,-12.42
"NWT","d1","cr23x",2011-03-06,-7.16,-12.73,-10.16,2011,3,-7.16,-12.73,-10.16
"NWT","d1","cr23x",2011-03-07,-6.222,-11.86,-9.98,2011,3,-6.222,-11.86,-9.98
"NWT","d1","cr23x",2011-03-08,-10.01,-16.9,-12.6,2011,3,-10.01,-16.9,-12.6
"NWT","d1","cr23x",2011-03-09,-9.76,-15.48,-12.69,2011,3,-9.76,-15.48,-12.69
"NWT","d1","cr23x",2011-03-10,NA,NA,NA,2011,3,-6.0625,-11.285,-8.7865
"NWT","d1","cr23x",2011-03-11,-2.365,-7.09,-4.883,2011,3,-2.365,-7.09,-4.883
"NWT","d1","cr23x",2011-03-12,NA,NA,NA,2011,3,-2.17466666666667,-7.93,-5.16366666666667
"NWT","d1","cr23x",2011-03-13,NA,NA,NA,2011,3,-1.98433333333333,-8.77,-5.44433333333333
"NWT","d1","cr23x",2011-03-14,-1.794,-9.61,-5.725,2011,3,-1.794,-9.61,-5.725
"NWT","d1","cr23x",2011-03-15,-2.997,-9.58,-6.23,2011,3,-2.997,-9.58,-6.23
"NWT","d1","cr23x",2011-03-16,2.598,-5.832,-1.809,2011,3,2.598,-5.832,-1.809
"NWT","d1","cr23x",2011-03-17,-0.585,-11.4,-6.284,2011,3,-0.585,-11.4,-6.284
"NWT","d1","cr23x",2011-03-18,-1.992,-11.48,-6.835,2011,3,-1.992,-11.48,-6.835
"NWT","d1","cr23x",2011-03-19,1.89,-6.505,-3.663,2011,3,1.89,-6.505,-3.663
"NWT","d1","cr23x",2011-03-20,1.628,-10.08,-4.953,2011,3,1.628,-10.08,-4.953
"NWT","d1","cr23x",2011-03-21,2.197,-6.712,-1.989,2011,3,2.197,-6.712,-1.989
"NWT","d1","cr23x",2011-03-22,-1.922,-14.19,-12.25,2011,3,-1.922,-14.19,-12.25
"NWT","d1","cr23x",2011-03-23,-6.687,-15.35,-11.64,2011,3,-6.687,-15.35,-11.64
"NWT","d1","cr23x",2011-03-24,-3.503,-13.09,-8.78,2011,3,-3.503,-13.09,-8.78
"NWT","d1","cr23x",2011-03-25,-3.474,-12.47,-9.01,2011,3,-3.474,-12.47,-9.01
"NWT","d1","cr23x",2011-03-26,-7.67,-16.69,-12.35,2011,3,-7.67,-16.69,-12.35
"NWT","d1","cr23x",2011-03-27,-7.29,-11.77,-9.74,2011,3,-7.29,-11.77,-9.74
"NWT","d1","cr23x",2011-03-28,-9.86,-15.5,-11.4,2011,3,-9.86,-15.5,-11.4
"NWT","d1","cr23x",2011-03-29,-9.95,-17.88,-13.76,2011,3,-9.95,-17.88,-13.76
"NWT","d1","cr23x",2011-03-30,-6.681,-13.66,-10.67,2011,3,-6.681,-13.66,-10.67
"NWT","d1","cr23x",2011-03-31,-4.042,-7.15,-5.612,2011,3,-4.042,-7.15,-5.612
"NWT","d1","cr23x",2011-04-01,0.052,-6.624,-3.588,2011,4,0.052,-6.624,-3.588
"NWT","d1","cr23x",2011-04-02,5.169,-3.244,1.033,2011,4,5.169,-3.244,1.033
"NWT","d1","cr23x",2011-04-03,0.191,-17.66,-8.56,2011,4,0.191,-17.66,-8.56
"NWT","d1","cr23x",2011-04-04,-9.97,-18.91,-14.68,2011,4,-9.97,-18.91,-14.68
"NWT","d1","cr23x",2011-04-05,0.131,-10.43,-4.564,2011,4,0.131,-10.43,-4.564
"NWT","d1","cr23x",2011-04-06,-1.689,-8.43,-5.609,2011,4,-1.689,-8.43,-5.609
"NWT","d1","cr23x",2011-04-07,-0.033,-8.08,-4.97,2011,4,-0.033,-8.08,-4.97
"NWT","d1","cr23x",2011-04-08,2.588,-6.928,-2.362,2011,4,2.588,-6.928,-2.362
"NWT","d1","cr23x",2011-04-09,3.401,-12.03,-2.897,2011,4,3.401,-12.03,-2.897
"NWT","d1","cr23x",2011-04-10,-10.48,-16.33,-12.8,2011,4,-10.48,-16.33,-12.8
"NWT","d1","cr23x",2011-04-11,0.696,-13.59,-6.392,2011,4,0.696,-13.59,-6.392
"NWT","d1","cr23x",2011-04-12,1.741,-5.726,-3.229,2011,4,1.741,-5.726,-3.229
"NWT","d1","cr23x",2011-04-13,1.003,-6.861,-4.634,2011,4,1.003,-6.861,-4.634
"NWT","d1","cr23x",2011-04-14,-6.137,-14.4,-10.12,2011,4,-6.137,-14.4,-10.12
"NWT","d1","cr23x",2011-04-15,-8.14,-16.62,-12.02,2011,4,-8.14,-16.62,-12.02
"NWT","d1","cr23x",2011-04-16,-4.437,-9.74,-6.461,2011,4,-4.437,-9.74,-6.461
"NWT","d1","cr23x",2011-04-17,-2.119,-5.663,-3.601,2011,4,-2.119,-5.663,-3.601
"NWT","d1","cr23x",2011-04-18,-0.73,-6.342,-2.528,2011,4,-0.73,-6.342,-2.528
"NWT","d1","cr23x",2011-04-19,-4.553,-10.12,-7.67,2011,4,-4.553,-10.12,-7.67
"NWT","d1","cr23x",2011-04-20,-1.078,-10.12,-5.389,2011,4,-1.078,-10.12,-5.389
"NWT","d1","cr23x",2011-04-21,-0.552,-10.29,-4.671,2011,4,-0.552,-10.29,-4.671
"NWT","d1","cr23x",2011-04-22,-7.03,-12.24,-10.1,2011,4,-7.03,-12.24,-10.1
"NWT","d1","cr23x",2011-04-23,-2.761,-10.21,-6.677,2011,4,-2.761,-10.21,-6.677
"NWT","d1","cr23x",2011-04-24,0.482,-8.09,-5.904,2011,4,0.482,-8.09,-5.904
"NWT","d1","cr23x",2011-04-25,-5.009,-9.89,-7.88,2011,4,-5.009,-9.89,-7.88
"NWT","d1","cr23x",2011-04-26,-5.447,-13.21,-10.17,2011,4,-5.447,-13.21,-10.17
"NWT","d1","cr23x",2011-04-27,-8.36,-14.9,-11.83,2011,4,-8.36,-14.9,-11.83
"NWT","d1","cr23x",2011-04-28,-0.001,-12.37,-5.803,2011,4,-0.001,-12.37,-5.803
"NWT","d1","cr23x",2011-04-29,-2.844,-16.6,-8.07,2011,4,-2.844,-16.6,-8.07
"NWT","d1","cr23x",2011-04-30,-9.8,-17.72,-14.53,2011,4,-9.8,-17.72,-14.53
"NWT","d1","cr23x",2011-05-01,-4.765,-15.79,-12.74,2011,5,-4.765,-15.79,-12.74
"NWT","d1","cr23x",2011-05-02,-6.4,-15.43,-11.23,2011,5,-6.4,-15.43,-11.23
"NWT","d1","cr23x",2011-05-03,-0.532,-10.91,-5.317,2011,5,-0.532,-10.91,-5.317
"NWT","d1","cr23x",2011-05-04,-3.432,-9.62,-6.42,2011,5,-3.432,-9.62,-6.42
"NWT","d1","cr23x",2011-05-05,8.56,-11.38,-4.094,2011,5,8.56,-11.38,-4.094
"NWT","d1","cr23x",2011-05-06,4.709,-2.878,0.33,2011,5,4.709,-2.878,0.33
"NWT","d1","cr23x",2011-05-07,7.81,-1.425,2.991,2011,5,7.81,-1.425,2.991
"NWT","d1","cr23x",2011-05-08,9.85,1.232,4.371,2011,5,9.85,1.232,4.371
"NWT","d1","cr23x",2011-05-09,6.852,-7.01,-0.409,2011,5,6.852,-7.01,-0.409
"NWT","d1","cr23x",2011-05-10,2.913,-8.36,-3.379,2011,5,2.913,-8.36,-3.379
"NWT","d1","cr23x",2011-05-11,-0.08,-7.71,-5.91,2011,5,-0.08,-7.71,-5.91
"NWT","d1","cr23x",2011-05-12,-4.111,-8.49,-6.158,2011,5,-4.111,-8.49,-6.158
"NWT","d1","cr23x",2011-05-13,5.324,-4.97,-1.186,2011,5,5.324,-4.97,-1.186
"NWT","d1","cr23x",2011-05-14,3.262,-7.82,-3.25,2011,5,3.262,-7.82,-3.25
"NWT","d1","cr23x",2011-05-15,6.964,-3.22,1.129,2011,5,6.964,-3.22,1.129
"NWT","d1","cr23x",2011-05-16,8.55,0.597,3.016,2011,5,8.55,0.597,3.016
"NWT","d1","cr23x",2011-05-17,3.485,-6.245,-1.192,2011,5,3.485,-6.245,-1.192
"NWT","d1","cr23x",2011-05-18,-1.243,-6.836,-4.881,2011,5,-1.243,-6.836,-4.881
"NWT","d1","cr23x",2011-05-19,1.917,-7.37,-4.69,2011,5,1.917,-7.37,-4.69
"NWT","d1","cr23x",2011-05-20,-1.084,-8.6,-6.272,2011,5,-1.084,-8.6,-6.272
"NWT","d1","cr23x",2011-05-21,-2.557,-6.27,-4.083,2011,5,-2.557,-6.27,-4.083
"NWT","d1","cr23x",2011-05-22,4.827,-4.641,-1.01,2011,5,4.827,-4.641,-1.01
"NWT","d1","cr23x",2011-05-23,5.754,-3.057,-0.202,2011,5,5.754,-3.057,-0.202
"NWT","d1","cr23x",2011-05-24,2.206,-5.448,-2.277,2011,5,2.206,-5.448,-2.277
"NWT","d1","cr23x",2011-05-25,1.118,-6.271,-2.717,2011,5,1.118,-6.271,-2.717
"NWT","d1","cr23x",2011-05-26,8.27,-2.475,2.535,2011,5,8.27,-2.475,2.535
"NWT","d1","cr23x",2011-05-27,1.876,-4.317,-1.654,2011,5,1.876,-4.317,-1.654
"NWT","d1","cr23x",2011-05-28,6.199,-2.092,1.082,2011,5,6.199,-2.092,1.082
"NWT","d1","cr23x",2011-05-29,10.35,0.251,6.089,2011,5,10.35,0.251,6.089
"NWT","d1","cr23x",2011-05-30,4.592,-7.9,-3.315,2011,5,4.592,-7.9,-3.315
"NWT","d1","cr23x",2011-05-31,6.861,-7.9,0.519,2011,5,6.861,-7.9,0.519
"NWT","d1","cr23x",2011-06-01,11.99,4.369,7.59,2011,6,11.99,4.369,7.59
"NWT","d1","cr23x",2011-06-02,10.93,1.008,7.04,2011,6,10.93,1.008,7.04
"NWT","d1","cr23x",2011-06-03,8.68,-0.907,3.064,2011,6,8.68,-0.907,3.064
"NWT","d1","cr23x",2011-06-04,11.81,-1.437,5.395,2011,6,11.81,-1.437,5.395
"NWT","d1","cr23x",2011-06-05,NA,NA,NA,2011,6,11.21,-0.765,5.186
"NWT","d1","cr23x",2011-06-06,NA,NA,NA,2011,6,10.61,-0.0930000000000002,4.977
"NWT","d1","cr23x",2011-06-07,10.01,0.579,4.768,2011,6,10.01,0.579,4.768
"NWT","d1","cr23x",2011-06-08,7.35,0.455,3.864,2011,6,7.35,0.455,3.864
"NWT","d1","cr23x",2011-06-09,8.69,-2.352,3.681,2011,6,8.69,-2.352,3.681
"NWT","d1","cr23x",2011-06-10,9.99,-2.81,2.72,2011,6,9.99,-2.81,2.72
"NWT","d1","cr23x",2011-06-11,12.18,2.795,6.734,2011,6,12.18,2.795,6.734
"NWT","d1","cr23x",2011-06-12,12.74,2.854,7.32,2011,6,12.74,2.854,7.32
"NWT","d1","cr23x",2011-06-13,11.73,2.72,6.738,2011,6,11.73,2.72,6.738
"NWT","d1","cr23x",2011-06-14,7.32,-1.076,3.001,2011,6,7.32,-1.076,3.001
"NWT","d1","cr23x",2011-06-15,11.94,0.82,6.109,2011,6,11.94,0.82,6.109
"NWT","d1","cr23x",2011-06-16,13.17,1.804,6.795,2011,6,13.17,1.804,6.795
"NWT","d1","cr23x",2011-06-17,3.655,-2.541,-0.054,2011,6,3.655,-2.541,-0.054
"NWT","d1","cr23x",2011-06-18,7.59,-1.664,2.628,2011,6,7.59,-1.664,2.628
